NF;Produto;Categoria;Valor;Quantidade;Total bruto;Forma de pagamento;Data da venda;Comissão;Data Vencimento;Vendedor Novo
2596;Sapato;Seção Masculina;26,55;7;185,85;À prazo - Cartão;03/09/2022;0,1;14/09/2022;1
2597;Tênis;Seção Feminina;44,21;21;928,41;Dinheiro - À vista;03/09/2022;0,1;03/09/2022;0
2598;Sapato;Seção Masculina;21,2;26;551,2;Boleto - à prazo;04/09/2022;0,15;24/09/2022;1
2599;Sapato;Seção Feminina;21,34;15;320,1;À prazo - Cartão;05/09/2022;0,15;25/09/2022;1
2600;Sapato;Seção Masculina;21;62;1302;À vista - cartão;05/09/2022;0,1;03/11/2022;0
2601;Sapato;Seção Masculina;21,34;58;1237,72;À vista - cartão;05/09/2022;0,1;13/10/2022;0
2602;Calça;Seção Feminina;26,55;17;451,35;Boleto - à prazo;05/09/2022;0,05;16/10/2022;0
2603;Vestido;Seção Masculina;26,1;87;2270,7;À vista - boleto;05/09/2022;0,15;15/09/2022;0
2604;Sapato;Seção Masculina;26,55;26;690,3;Boleto - à prazo;06/09/2022;0,1;07/09/2022;0
2605;Vestido;Seção Feminina;44,21;38;1679,98;À prazo - Cartão;06/09/2022;0,1;09/09/2022;0
2606;Vestido;Seção Masculina;21,34;97;2069,98;Boleto - à prazo;06/09/2022;0,1;10/10/2022;0
2607;Casaco;Seção Feminina;38,93;29;1128,97;Boleto - à prazo;07/09/2022;0,1;05/10/2022;1
2608;Vestido;Seção Masculina;35,18;67;2357,06;À vista - boleto;08/09/2022;0,1;05/11/2022;1
2609;Sapato;Seção Feminina;38,93;20;778,6;À vista - Dinheiro;08/09/2022;0,15;08/09/2022;1
2610;Vestido;Seção Feminina;21,34;70;1493,8;À prazo - Cartão;08/09/2022;0,05;16/09/2022;1
2611;Casaco;Seção Feminina;35,18;17;598,06;À prazo - Cartão;08/09/2022;0,1;20/09/2022;1
2612;Vestido;Seção Feminina;21,2;43;911,6;À prazo - Cartão;08/09/2022;0,1;27/10/2022;0
2613;Sapato;Seção Feminina;44,21;66;2917,86;À vista - boleto;08/09/2022;0,1;10/10/2022;0
2614;Vestido;Seção Masculina;26,55;53;1407,15;À prazo - Cartão;09/09/2022;0,1;05/11/2022;1
2615;Tênis;Seção Feminina;21,34;94;2005,96;À vista - cartão;09/09/2022;0,1;17/10/2022;0
2616;Sapato;Seção Feminina;38,93;99;3854,07;À vista - boleto;10/09/2022;0,15;02/10/2022;0
2617;Sapato;Seção Masculina;26,55;69;1831,95;À vista - boleto;10/09/2022;0,1;30/10/2022;0
2618;Calça;Seção Masculina;38,93;90;3503,7;À vista - boleto;11/09/2022;0,05;28/10/2022;0
2619;Calça;Seção Feminina;21,34;78;1664,52;À prazo - Cartão;11/09/2022;0,1;01/11/2022;0
2620;Sapato;Seção Feminina;21,2;92;1950,4;Dinheiro - À vista;11/09/2022;0,1;11/09/2022;0
2621;Vestido;Seção Masculina;44,21;71;3138,91;Boleto - à prazo;12/09/2022;0,1;09/10/2022;1
2622;Casaco;Seção Feminina;26,55;74;1964,7;À vista - cartão;13/09/2022;0,1;07/11/2022;0
2623;Sapato;Seção Masculina;21,34;69;1472,46;Boleto - à prazo;13/09/2022;0,1;21/10/2022;1
2624;Vestido;Seção Masculina;26,55;41;1088,55;À vista - boleto;14/09/2022;0,15;09/10/2022;1
2625;Tênis;Seção Feminina;21,2;88;1865,6;À vista - cartão;14/09/2022;0,1;18/09/2022;0
2626;Vestido;Seção Masculina;26,55;36;955,8;À prazo - Cartão;14/09/2022;0,1;18/09/2022;0
2627;Vestido;Seção Masculina;26,1;85;2218,5;Boleto - à prazo;15/09/2022;0,05;26/09/2022;0
2628;Casaco;Seção Masculina;21,34;19;405,46;À prazo - Cartão;15/09/2022;0,1;12/10/2022;1
2629;Vestido;Seção Masculina;26,1;88;2296,8;Dinheiro - À vista;16/09/2022;0,1;16/09/2022;0
2630;Casaco;Seção Masculina;26,1;4;104,4;Boleto - à prazo;16/09/2022;0,1;20/09/2022;1
2631;Calça;Seção Feminina;38,93;62;2413,66;Boleto - à prazo;16/09/2022;0,1;02/10/2022;0
2632;Sapato;Seção Feminina;21;35;735;Boleto - à prazo;16/09/2022;0,15;20/10/2022;0
2633;Sapato;Seção Masculina;21,34;61;1301,74;Boleto - à prazo;17/09/2022;0,1;29/10/2022;0
2634;Calça;Seção Feminina;26,55;57;1513,35;À vista - cartão;17/09/2022;0,1;15/11/2022;1
2635;Vestido;Seção Masculina;38,93;80;3114,4;Dinheiro - À vista;18/09/2022;0,1;18/09/2022;1
2636;Vestido;Seção Feminina;21,34;43;917,62;À prazo - Cartão;18/09/2022;0,1;11/11/2022;1
2637;Sapato;Seção Feminina;35,18;92;3236,56;À prazo - Cartão;18/09/2022;0,1;13/11/2022;1
2638;Sapato;Seção Feminina;44,21;87;3846,27;À vista - boleto;18/09/2022;0,15;05/11/2022;1
2639;Calça;Seção Feminina;26,1;15;391,5;Boleto - à prazo;19/09/2022;0,1;17/11/2022;1
2640;Sapato;Seção Feminina;26,1;58;1513,8;À prazo - Cartão;19/09/2022;0,15;13/11/2022;0
2641;Vestido;Seção Feminina;35,18;58;2040,44;Boleto - à prazo;19/09/2022;0,05;01/11/2022;0
2642;Calça;Seção Feminina;21;79;1659;Boleto - à prazo;19/09/2022;0,1;20/09/2022;1
2643;Sapato;Seção Masculina;26,1;51;1331,1;Boleto - à prazo;19/09/2022;0,1;01/10/2022;1
2644;Calça;Seção Feminina;44,21;63;2785,23;À vista - cartão;20/09/2022;0,1;21/10/2022;1
2645;Vestido;Seção Masculina;26,1;2;52,2;Boleto - à prazo;20/09/2022;0,1;19/11/2022;0
2646;Vestido;Seção Feminina;26,1;85;2218,5;Dinheiro - À vista;21/09/2022;0,1;21/09/2022;1
2647;Vestido;Seção Masculina;26,55;22;584,1;Boleto - à prazo;21/09/2022;0,15;15/10/2022;1
2648;Casaco;Seção Masculina;26,55;43;1141,65;À vista - cartão;22/09/2022;0,15;03/11/2022;0
2649;Calça;Seção Masculina;26,55;58;1539,9;À vista - Dinheiro;22/09/2022;0,1;22/09/2022;0
2650;Tênis;Seção Feminina;21;38;798;À prazo - Cartão;23/09/2022;0,15;07/11/2022;1
2651;Tênis;Seção Masculina;26,55;41;1088,55;Boleto - à prazo;23/09/2022;0,1;10/11/2022;0
2652;Vestido;Seção Feminina;38,93;69;2686,17;Boleto - à prazo;23/09/2022;0,1;02/11/2022;1
2653;Sapato;Seção Feminina;44,21;85;3757,85;À prazo - Cartão;23/09/2022;0,15;05/11/2022;1
2654;Calça;Seção Feminina;44,21;90;3978,9;Boleto - à prazo;23/09/2022;0,1;04/11/2022;0
2655;Casaco;Seção Feminina;44,21;15;663,15;Dinheiro - À vista;24/09/2022;0,1;24/09/2022;0
2656;Casaco;Seção Feminina;21,34;72;1536,48;À vista - boleto;24/09/2022;0,15;21/11/2022;1
2657;Calça;Seção Masculina;38,93;36;1401,48;Boleto - à prazo;24/09/2022;0,1;12/11/2022;0
2658;Calça;Seção Feminina;21,34;35;746,9;Dinheiro - À vista;24/09/2022;0,1;24/09/2022;1
2659;Calça;Seção Feminina;21,34;20;426,8;À vista - boleto;25/09/2022;0,1;12/10/2022;1
2660;Vestido;Seção Feminina;21,34;8;170,72;À prazo - Cartão;26/09/2022;0,1;06/11/2022;0
2661;Calça;Seção Masculina;26,1;90;2349;Boleto - à prazo;26/09/2022;0,1;06/10/2022;0
2662;Calça;Seção Masculina;21,34;85;1813,9;À prazo - Cartão;28/09/2022;0,15;04/11/2022;1
2663;Tênis;Seção Masculina;26,1;44;1148,4;Boleto - à prazo;28/09/2022;0,1;06/11/2022;0
2664;Sapato;Seção Feminina;26,55;61;1619,55;À vista - Dinheiro;28/09/2022;0,1;28/09/2022;0
2665;Vestido;Seção Masculina;44,21;32;1414,72;À prazo - Cartão;29/09/2022;0,1;21/10/2022;0
2666;Vestido;Seção Masculina;38,93;63;2452,59;À vista - cartão;29/09/2022;0,1;25/11/2022;0
2667;Casaco;Seção Masculina;21,34;88;1877,92;Boleto - à prazo;30/09/2022;0,1;19/11/2022;0
2668;Sapato;Seção Masculina;21,34;82;1749,88;À vista - boleto;30/09/2022;0,15;22/11/2022;1
2669;Vestido;Seção Masculina;38,93;42;1635,06;Dinheiro - À vista;30/09/2022;0,15;30/09/2022;0
2670;Calça;Seção Masculina;38,93;61;2374,73;À vista - boleto;01/10/2022;0,1;22/10/2022;1
2671;Vestido;Seção Masculina;26,55;25;663,75;À vista - boleto;01/10/2022;0,1;23/11/2022;1
2672;Vestido;Seção Feminina;38,93;12;467,16;Boleto - à prazo;01/10/2022;0,1;30/10/2022;0
2673;Sapato;Seção Feminina;38,93;81;3153,33;À vista - boleto;01/10/2022;0,05;22/11/2022;1
2674;Casaco;Seção Feminina;26,55;29;769,95;À vista - cartão;01/10/2022;0,1;12/11/2022;1
2675;Tênis;Seção Feminina;21,34;8;170,72;À vista - cartão;01/10/2022;0,15;08/11/2022;1
2676;Casaco;Seção Feminina;26,55;15;398,25;Boleto - à prazo;01/10/2022;0,15;25/11/2022;1
2677;Tênis;Seção Masculina;26,55;65;1725,75;À prazo - Cartão;02/10/2022;0,15;10/10/2022;1
2678;Casaco;Seção Feminina;38,93;6;233,58;Boleto - à prazo;02/10/2022;0,1;03/11/2022;1
2679;Casaco;Seção Feminina;26,1;78;2035,8;Boleto - à prazo;02/10/2022;0,1;17/10/2022;1
2680;Tênis;Seção Feminina;21,2;1;21,2;À vista - cartão;03/10/2022;0,1;08/10/2022;1
2681;Sapato;Seção Feminina;44,21;86;3802,06;À vista - Dinheiro;03/10/2022;0,1;03/10/2022;1
2682;Sapato;Seção Feminina;21,2;13;275,6;Boleto - à prazo;03/10/2022;0,15;11/10/2022;0
2683;Sapato;Seção Feminina;44,21;12;530,52;Dinheiro - À vista;04/10/2022;0,15;04/10/2022;1
2684;Sapato;Seção Masculina;21,34;4;85,36;À vista - cartão;05/10/2022;0,1;29/10/2022;1
2685;Casaco;Seção Feminina;21;57;1197;À prazo - Cartão;06/10/2022;0,1;08/10/2022;1
2686;Calça;Seção Feminina;21,2;68;1441,6;À vista - boleto;06/10/2022;0,05;26/11/2022;1
2687;Sapato;Seção Feminina;44,21;62;2741,02;À vista - cartão;07/10/2022;0,15;20/11/2022;0
2688;Vestido;Seção Masculina;26,55;26;690,3;Boleto - à prazo;07/10/2022;0,15;15/11/2022;1
2689;Casaco;Seção Feminina;21,2;84;1780,8;À prazo - Cartão;07/10/2022;0,1;12/10/2022;0
2690;Sapato;Seção Feminina;21,34;7;149,38;À vista - boleto;08/10/2022;0,1;30/10/2022;0
2691;Sapato;Seção Masculina;21,34;85;1813,9;Boleto - à prazo;08/10/2022;0,05;30/10/2022;1
2692;Sapato;Seção Feminina;26,55;17;451,35;Boleto - à prazo;08/10/2022;0,1;10/10/2022;1
2693;Sapato;Seção Feminina;21,34;19;405,46;À vista - cartão;09/10/2022;0,15;25/11/2022;0
2694;Sapato;Seção Feminina;38,93;48;1868,64;À prazo - Cartão;10/10/2022;0,1;25/11/2022;0
2695;Vestido;Seção Masculina;44,21;73;3227,33;À vista - boleto;10/10/2022;0,15;03/11/2022;0
2696;Sapato;Seção Feminina;21,34;5;106,7;À prazo - Cartão;10/10/2022;0,1;18/11/2022;0
2697;Sapato;Seção Feminina;44,21;61;2696,81;Boleto - à prazo;10/10/2022;0,15;20/11/2022;0
2698;Tênis;Seção Masculina;38,93;57;2219,01;À prazo - Cartão;11/10/2022;0,1;19/10/2022;0
2699;Calça;Seção Masculina;44,21;90;3978,9;Boleto - à prazo;12/10/2022;0,1;08/12/2022;1
2700;Casaco;Seção Feminina;26,55;60;1593;Boleto - à prazo;12/10/2022;0,15;13/10/2022;1
2701;Vestido;Seção Feminina;21,2;17;360,4;À vista - cartão;12/10/2022;0,1;02/11/2022;0
2702;Sapato;Seção Feminina;26,55;18;477,9;À prazo - Cartão;12/10/2022;0,05;03/12/2022;0
2703;Calça;Seção Feminina;26,1;49;1278,9;Boleto - à prazo;12/10/2022;0,15;20/11/2022;0
2704;Casaco;Seção Feminina;21,34;91;1941,94;À prazo - Cartão;12/10/2022;0,1;20/11/2022;0
2705;Tênis;Seção Masculina;21,2;88;1865,6;Boleto - à prazo;13/10/2022;0,15;13/11/2022;1
2706;Calça;Seção Feminina;26,1;11;287,1;Boleto - à prazo;13/10/2022;0,15;06/12/2022;0
2707;Sapato;Seção Masculina;38,93;22;856,46;À vista - boleto;14/10/2022;0,05;22/10/2022;0
2708;Casaco;Seção Feminina;38,93;47;1829,71;Dinheiro - À vista;14/10/2022;0,1;14/10/2022;1
2709;Vestido;Seção Feminina;26,55;84;2230,2;À vista - cartão;15/10/2022;0,05;17/10/2022;1
2710;Calça;Seção Masculina;26,1;35;913,5;Boleto - à prazo;16/10/2022;0,1;20/11/2022;0
2711;Vestido;Seção Masculina;21,34;3;64,02;Boleto - à prazo;16/10/2022;0,1;10/12/2022;0
2712;Casaco;Seção Feminina;21,2;82;1738,4;Boleto - à prazo;16/10/2022;0,1;11/12/2022;0
2713;Casaco;Seção Feminina;26,55;61;1619,55;À vista - Dinheiro;17/10/2022;0,15;17/10/2022;0
2714;Vestido;Seção Masculina;26,55;63;1672,65;Boleto - à prazo;17/10/2022;0,05;05/11/2022;1
2715;Tênis;Seção Masculina;26,1;56;1461,6;À vista - Dinheiro;18/10/2022;0,1;18/10/2022;0
2716;Vestido;Seção Feminina;44,21;91;4023,11;À vista - boleto;18/10/2022;0,1;10/12/2022;0
2717;Sapato;Seção Masculina;21;27;567;Dinheiro - À vista;19/10/2022;0,1;19/10/2022;1
2718;Casaco;Seção Masculina;44,21;66;2917,86;Boleto - à prazo;20/10/2022;0,1;20/11/2022;1
2719;Sapato;Seção Masculina;44,21;34;1503,14;À vista - boleto;20/10/2022;0,15;28/11/2022;0
2720;Vestido;Seção Feminina;21,34;64;1365,76;Boleto - à prazo;20/10/2022;0,1;03/11/2022;1
2721;Vestido;Seção Feminina;21,2;81;1717,2;À prazo - Cartão;20/10/2022;0,15;31/10/2022;1
2722;Sapato;Seção Feminina;26,1;34;887,4;Boleto - à prazo;20/10/2022;0,1;21/11/2022;1
2723;Vestido;Seção Masculina;21;89;1869;À prazo - Cartão;20/10/2022;0,1;12/12/2022;1
2724;Sapato;Seção Feminina;38,93;55;2141,15;À prazo - Cartão;21/10/2022;0,15;14/11/2022;1
2725;Casaco;Seção Masculina;26,1;50;1305;À vista - cartão;21/10/2022;0,15;10/11/2022;1
2726;Calça;Seção Feminina;21;31;651;Boleto - à prazo;21/10/2022;0,1;06/12/2022;0
2727;Sapato;Seção Masculina;35,18;31;1090,58;Boleto - à prazo;21/10/2022;0,1;20/11/2022;1
2728;Calça;Seção Masculina;44,21;71;3138,91;Boleto - à prazo;21/10/2022;0,15;10/11/2022;0
2729;Tênis;Seção Feminina;26,1;30;783;À vista - Dinheiro;22/10/2022;0,1;22/10/2022;0
2730;Calça;Seção Masculina;21,34;2;42,68;À vista - Dinheiro;22/10/2022;0,1;22/10/2022;0
2731;Sapato;Seção Feminina;21,2;53;1123,6;Boleto - à prazo;22/10/2022;0,1;02/12/2022;0
2732;Vestido;Seção Feminina;26,1;30;783;Boleto - à prazo;22/10/2022;0,1;28/11/2022;0
2733;Casaco;Seção Masculina;44,21;22;972,62;Boleto - à prazo;23/10/2022;0,05;12/12/2022;0
2734;Sapato;Seção Feminina;38,93;83;3231,19;À vista - boleto;23/10/2022;0,15;23/11/2022;1
2735;Vestido;Seção Feminina;21,34;88;1877,92;À prazo - Cartão;23/10/2022;0,1;24/10/2022;0
2736;Calça;Seção Feminina;26,55;64;1699,2;À prazo - Cartão;23/10/2022;0,1;13/11/2022;1
2737;Casaco;Seção Feminina;38,93;10;389,3;À prazo - Cartão;24/10/2022;0,1;14/12/2022;1
2738;Sapato;Seção Masculina;21;79;1659;Boleto - à prazo;24/10/2022;0,15;08/11/2022;1
2739;Casaco;Seção Feminina;21,34;97;2069,98;Boleto - à prazo;24/10/2022;0,15;20/12/2022;1
2740;Sapato;Seção Feminina;44,21;36;1591,56;À prazo - Cartão;25/10/2022;0,1;12/12/2022;1
2741;Vestido;Seção Masculina;26,55;62;1646,1;À vista - boleto;25/10/2022;0,15;16/12/2022;1
2742;Sapato;Seção Feminina;26,1;71;1853,1;À prazo - Cartão;26/10/2022;0,15;30/10/2022;1
2743;Tênis;Seção Feminina;26,55;92;2442,6;Boleto - à prazo;27/10/2022;0,15;16/12/2022;1
2744;Sapato;Seção Masculina;21;20;420;Boleto - à prazo;27/10/2022;0,1;01/12/2022;1
2745;Vestido;Seção Masculina;38,93;53;2063,29;À prazo - Cartão;29/10/2022;0,15;02/12/2022;0
2746;Tênis;Seção Masculina;26,55;81;2150,55;À vista - cartão;30/10/2022;0,1;01/11/2022;0
2747;Sapato;Seção Masculina;44,21;24;1061,04;À prazo - Cartão;30/10/2022;0,1;04/12/2022;1
2748;Sapato;Seção Feminina;44,21;30;1326,3;Boleto - à prazo;30/10/2022;0,1;25/12/2022;1
2749;Calça;Seção Feminina;21,2;14;296,8;À vista - boleto;31/10/2022;0,05;23/12/2022;0
2750;Sapato;Seção Feminina;26,55;49;1300,95;À vista - boleto;31/10/2022;0,1;12/11/2022;1
